# Started logging at 2018-11-29T11:47:27.051759
time, face index, event
0, -1, wait
# Started logging at 2018-11-29T11:48:08.185427
# Started logging at 2018-11-29T11:48:08.185427
time, face index, event
time, face index, event
2, 25, with_face_lookup
2, 25, with_face_lookup
2, 25, with_face_lookup
2, 25, with_face_lookup
2, 25, with_face_lookup
2, 25, with_face_lookup
2, 20, with_face_lookup
2, 20, with_face_lookup
2, 20, with_face_lookup
2, 20, with_face_lookup
2, 20, with_face_lookup
2, 20, with_face_lookup
2, 146, with_face_lookup
2, 146, with_face_lookup
2, 146, with_face_lookup
2, 146, with_face_lookup
2, 146, with_face_lookup
2, 146, with_face_lookup
2, 2, with_face_lookup
2, 2, with_face_lookup
2, 2, with_face_lookup
2, 2, with_face_lookup
2, 2, with_face_lookup
2, 2, with_face_lookup
2, 12, with_face_lookup
2, 12, with_face_lookup
2, 12, with_face_lookup
2, 12, with_face_lookup
2, 12, with_face_lookup
2, 12, with_face_lookup
2, 103, with_face_lookup
2, 103, with_face_lookup
2, 103, with_face_lookup
2, 103, with_face_lookup
2, 103, with_face_lookup
2, 103, with_face_lookup
2, 22, with_face_lookup
2, 22, with_face_lookup
2, 22, with_face_lookup
2, 22, with_face_lookup
2, 22, with_face_lookup
2, 22, with_face_lookup
2, 10, with_face_lookup
2, 10, with_face_lookup
2, 10, with_face_lookup
2, 10, with_face_lookup
2, 10, with_face_lookup
2, 10, with_face_lookup
2, 24, with_face_lookup
2, 24, with_face_lookup
2, 24, with_face_lookup
2, 24, with_face_lookup
2, 24, with_face_lookup
2, 24, with_face_lookup
2, 40, with_face_lookup
2, 40, with_face_lookup
2, 40, with_face_lookup
2, 40, with_face_lookup
2, 40, with_face_lookup
2, 40, with_face_lookup
2, 147, with_face_lookup
2, 147, with_face_lookup
2, 147, with_face_lookup
2, 147, with_face_lookup
2, 147, with_face_lookup
2, 147, with_face_lookup
2, 26, with_face_lookup
2, 26, with_face_lookup
2, 26, with_face_lookup
2, 26, with_face_lookup
2, 26, with_face_lookup
2, 26, with_face_lookup
2, 11, with_face_lookup
2, 11, with_face_lookup
2, 11, with_face_lookup
2, 11, with_face_lookup
2, 11, with_face_lookup
2, 11, with_face_lookup
2, 167, with_face_lookup
2, 167, with_face_lookup
2, 167, with_face_lookup
2, 167, with_face_lookup
2, 167, with_face_lookup
2, 167, with_face_lookup
2, 145, with_face_lookup
2, 145, with_face_lookup
2, 145, with_face_lookup
2, 145, with_face_lookup
2, 145, with_face_lookup
2, 145, with_face_lookup
2, 21, with_face_lookup
2, 21, with_face_lookup
2, 21, with_face_lookup
2, 21, with_face_lookup
2, 21, with_face_lookup
2, 21, with_face_lookup
2, 102, with_face_lookup
2, 102, with_face_lookup
2, 102, with_face_lookup
2, 102, with_face_lookup
2, 102, with_face_lookup
2, 102, with_face_lookup
3, 103, with_face_lookup
3, 103, with_face_lookup
3, 103, with_face_lookup
3, 103, with_face_lookup
3, 103, with_face_lookup
3, 103, with_face_lookup
3, 10, with_face_lookup
3, 10, with_face_lookup
3, 10, with_face_lookup
3, 10, with_face_lookup
3, 10, with_face_lookup
3, 10, with_face_lookup
3, 11, with_face_lookup
3, 11, with_face_lookup
3, 11, with_face_lookup
3, 11, with_face_lookup
3, 11, with_face_lookup
3, 11, with_face_lookup
3, 22, with_face_lookup
3, 22, with_face_lookup
3, 22, with_face_lookup
3, 22, with_face_lookup
3, 22, with_face_lookup
3, 22, with_face_lookup
3, 167, with_face_lookup
3, 167, with_face_lookup
3, 167, with_face_lookup
3, 167, with_face_lookup
3, 167, with_face_lookup
3, 167, with_face_lookup
3, 146, with_face_lookup
3, 146, with_face_lookup
3, 146, with_face_lookup
3, 146, with_face_lookup
3, 146, with_face_lookup
3, 146, with_face_lookup
3, 20, with_face_lookup
3, 20, with_face_lookup
3, 20, with_face_lookup
3, 20, with_face_lookup
3, 20, with_face_lookup
3, 20, with_face_lookup
3, 2, with_face_lookup
3, 2, with_face_lookup
3, 2, with_face_lookup
3, 2, with_face_lookup
3, 2, with_face_lookup
3, 2, with_face_lookup
3, 40, with_face_lookup
3, 40, with_face_lookup
3, 40, with_face_lookup
3, 40, with_face_lookup
3, 40, with_face_lookup
3, 40, with_face_lookup
3, 25, with_face_lookup
3, 25, with_face_lookup
3, 25, with_face_lookup
3, 25, with_face_lookup
3, 25, with_face_lookup
3, 25, with_face_lookup
3, 145, with_face_lookup
3, 145, with_face_lookup
3, 145, with_face_lookup
3, 145, with_face_lookup
3, 145, with_face_lookup
3, 145, with_face_lookup
3, 24, with_face_lookup
3, 24, with_face_lookup
3, 24, with_face_lookup
3, 24, with_face_lookup
3, 24, with_face_lookup
3, 24, with_face_lookup
3, 83, with_face_lookup
3, 83, with_face_lookup
3, 83, with_face_lookup
3, 83, with_face_lookup
3, 83, with_face_lookup
3, 83, with_face_lookup
3, 147, with_face_lookup
3, 147, with_face_lookup
3, 147, with_face_lookup
3, 147, with_face_lookup
3, 147, with_face_lookup
3, 147, with_face_lookup
3, 102, with_face_lookup
3, 102, with_face_lookup
3, 102, with_face_lookup
3, 102, with_face_lookup
3, 102, with_face_lookup
3, 102, with_face_lookup
3, 21, with_face_lookup
3, 21, with_face_lookup
3, 21, with_face_lookup
3, 21, with_face_lookup
3, 21, with_face_lookup
3, 21, with_face_lookup
3, 12, with_face_lookup
3, 12, with_face_lookup
3, 12, with_face_lookup
3, 12, with_face_lookup
3, 12, with_face_lookup
3, 12, with_face_lookup
3, 26, with_face_lookup
3, 26, with_face_lookup
3, 26, with_face_lookup
3, 26, with_face_lookup
3, 26, with_face_lookup
3, 26, with_face_lookup
4, 83, with_face_lookup
4, 83, with_face_lookup
4, 83, with_face_lookup
4, 83, with_face_lookup
4, 83, with_face_lookup
4, 83, with_face_lookup
4, 25, with_face_lookup
4, 25, with_face_lookup
4, 25, with_face_lookup
4, 25, with_face_lookup
4, 25, with_face_lookup
4, 25, with_face_lookup
4, 12, with_face_lookup
4, 12, with_face_lookup
4, 12, with_face_lookup
4, 12, with_face_lookup
4, 12, with_face_lookup
4, 12, with_face_lookup
4, 10, with_face_lookup
4, 10, with_face_lookup
4, 10, with_face_lookup
4, 10, with_face_lookup
4, 10, with_face_lookup
4, 10, with_face_lookup
4, 146, with_face_lookup
4, 146, with_face_lookup
4, 146, with_face_lookup
4, 146, with_face_lookup
4, 146, with_face_lookup
4, 146, with_face_lookup
4, 26, with_face_lookup
4, 26, with_face_lookup
4, 26, with_face_lookup
4, 26, with_face_lookup
4, 26, with_face_lookup
4, 26, with_face_lookup
4, 24, with_face_lookup
4, 24, with_face_lookup
4, 24, with_face_lookup
4, 24, with_face_lookup
4, 24, with_face_lookup
4, 24, with_face_lookup
4, 2, with_face_lookup
4, 2, with_face_lookup
4, 2, with_face_lookup
4, 2, with_face_lookup
4, 2, with_face_lookup
4, 2, with_face_lookup
4, 20, with_face_lookup
4, 20, with_face_lookup
4, 20, with_face_lookup
4, 20, with_face_lookup
4, 20, with_face_lookup
4, 20, with_face_lookup
4, 40, with_face_lookup
4, 40, with_face_lookup
4, 40, with_face_lookup
4, 40, with_face_lookup
4, 40, with_face_lookup
4, 40, with_face_lookup
4, 103, with_face_lookup
4, 103, with_face_lookup
4, 103, with_face_lookup
4, 103, with_face_lookup
4, 103, with_face_lookup
4, 103, with_face_lookup
4, 167, with_face_lookup
4, 167, with_face_lookup
4, 167, with_face_lookup
4, 167, with_face_lookup
4, 167, with_face_lookup
4, 167, with_face_lookup
4, 102, with_face_lookup
4, 102, with_face_lookup
4, 102, with_face_lookup
4, 102, with_face_lookup
4, 102, with_face_lookup
4, 102, with_face_lookup
4, 147, with_face_lookup
4, 147, with_face_lookup
4, 147, with_face_lookup
4, 147, with_face_lookup
4, 147, with_face_lookup
4, 147, with_face_lookup
4, 22, with_face_lookup
4, 22, with_face_lookup
4, 22, with_face_lookup
4, 22, with_face_lookup
4, 22, with_face_lookup
4, 22, with_face_lookup
4, 145, with_face_lookup
4, 145, with_face_lookup
4, 145, with_face_lookup
4, 145, with_face_lookup
4, 145, with_face_lookup
4, 145, with_face_lookup
4, 21, with_face_lookup
4, 21, with_face_lookup
4, 21, with_face_lookup
4, 21, with_face_lookup
4, 21, with_face_lookup
4, 21, with_face_lookup
4, 11, with_face_lookup
4, 11, with_face_lookup
4, 11, with_face_lookup
4, 11, with_face_lookup
4, 11, with_face_lookup
4, 11, with_face_lookup
5, 83, with_face_lookup
5, 83, with_face_lookup
5, 83, with_face_lookup
5, 83, with_face_lookup
5, 83, with_face_lookup
5, 83, with_face_lookup
5, 22, with_face_lookup
5, 22, with_face_lookup
5, 22, with_face_lookup
5, 22, with_face_lookup
5, 22, with_face_lookup
5, 22, with_face_lookup
5, 11, with_face_lookup
5, 11, with_face_lookup
5, 11, with_face_lookup
5, 11, with_face_lookup
5, 11, with_face_lookup
5, 11, with_face_lookup
5, 10, with_face_lookup
5, 10, with_face_lookup
5, 10, with_face_lookup
5, 10, with_face_lookup
5, 10, with_face_lookup
5, 10, with_face_lookup
5, 103, with_face_lookup
5, 103, with_face_lookup
5, 103, with_face_lookup
5, 103, with_face_lookup
5, 103, with_face_lookup
5, 103, with_face_lookup
5, 2, with_face_lookup
5, 2, with_face_lookup
5, 2, with_face_lookup
5, 2, with_face_lookup
5, 2, with_face_lookup
5, 2, with_face_lookup
5, 146, with_face_lookup
5, 146, with_face_lookup
5, 146, with_face_lookup
5, 146, with_face_lookup
5, 146, with_face_lookup
5, 146, with_face_lookup
5, 24, with_face_lookup
5, 24, with_face_lookup
5, 24, with_face_lookup
5, 24, with_face_lookup
5, 24, with_face_lookup
5, 24, with_face_lookup
5, 12, with_face_lookup
5, 12, with_face_lookup
5, 12, with_face_lookup
5, 12, with_face_lookup
5, 12, with_face_lookup
5, 12, with_face_lookup
5, 25, with_face_lookup
5, 25, with_face_lookup
5, 25, with_face_lookup
5, 25, with_face_lookup
5, 25, with_face_lookup
5, 25, with_face_lookup
5, 26, with_face_lookup
5, 26, with_face_lookup
5, 26, with_face_lookup
5, 26, with_face_lookup
5, 26, with_face_lookup
5, 26, with_face_lookup
5, 20, with_face_lookup
5, 20, with_face_lookup
5, 20, with_face_lookup
5, 20, with_face_lookup
5, 20, with_face_lookup
5, 20, with_face_lookup
5, 145, with_face_lookup
5, 145, with_face_lookup
5, 145, with_face_lookup
5, 145, with_face_lookup
5, 145, with_face_lookup
5, 145, with_face_lookup
5, 102, with_face_lookup
5, 102, with_face_lookup
5, 102, with_face_lookup
5, 102, with_face_lookup
5, 102, with_face_lookup
5, 102, with_face_lookup
5, 40, with_face_lookup
5, 40, with_face_lookup
5, 40, with_face_lookup
5, 40, with_face_lookup
5, 40, with_face_lookup
5, 40, with_face_lookup
5, 147, with_face_lookup
5, 147, with_face_lookup
5, 147, with_face_lookup
5, 147, with_face_lookup
5, 147, with_face_lookup
5, 147, with_face_lookup
5, 21, with_face_lookup
5, 21, with_face_lookup
5, 21, with_face_lookup
5, 21, with_face_lookup
5, 21, with_face_lookup
5, 21, with_face_lookup
5, 167, with_face_lookup
5, 167, with_face_lookup
5, 167, with_face_lookup
5, 167, with_face_lookup
5, 167, with_face_lookup
5, 167, with_face_lookup
6, 10, with_face_lookup
6, 10, with_face_lookup
6, 10, with_face_lookup
6, 10, with_face_lookup
6, 10, with_face_lookup
6, 10, with_face_lookup
6, 103, with_face_lookup
6, 103, with_face_lookup
6, 103, with_face_lookup
6, 103, with_face_lookup
6, 103, with_face_lookup
6, 103, with_face_lookup
6, 145, with_face_lookup
6, 145, with_face_lookup
6, 145, with_face_lookup
6, 145, with_face_lookup
6, 145, with_face_lookup
6, 145, with_face_lookup
6, 21, with_face_lookup
6, 21, with_face_lookup
6, 21, with_face_lookup
6, 21, with_face_lookup
6, 21, with_face_lookup
6, 21, with_face_lookup
6, 147, with_face_lookup
6, 147, with_face_lookup
6, 147, with_face_lookup
6, 147, with_face_lookup
6, 147, with_face_lookup
6, 147, with_face_lookup
6, 102, with_face_lookup
6, 102, with_face_lookup
6, 102, with_face_lookup
6, 102, with_face_lookup
6, 102, with_face_lookup
6, 102, with_face_lookup
6, 11, with_face_lookup
6, 11, with_face_lookup
6, 11, with_face_lookup
6, 11, with_face_lookup
6, 11, with_face_lookup
6, 11, with_face_lookup
6, 40, with_face_lookup
6, 40, with_face_lookup
6, 40, with_face_lookup
6, 40, with_face_lookup
6, 40, with_face_lookup
6, 40, with_face_lookup
6, 167, with_face_lookup
6, 167, with_face_lookup
6, 167, with_face_lookup
6, 167, with_face_lookup
6, 167, with_face_lookup
6, 167, with_face_lookup
6, 2, with_face_lookup
6, 2, with_face_lookup
6, 2, with_face_lookup
6, 2, with_face_lookup
6, 2, with_face_lookup
6, 2, with_face_lookup
6, 146, with_face_lookup
6, 146, with_face_lookup
6, 146, with_face_lookup
6, 146, with_face_lookup
6, 146, with_face_lookup
6, 146, with_face_lookup
6, 12, with_face_lookup
6, 12, with_face_lookup
6, 12, with_face_lookup
6, 12, with_face_lookup
6, 12, with_face_lookup
6, 12, with_face_lookup
6, 22, with_face_lookup
6, 22, with_face_lookup
6, 22, with_face_lookup
6, 22, with_face_lookup
6, 22, with_face_lookup
6, 22, with_face_lookup
6, 24, with_face_lookup
6, 24, with_face_lookup
6, 24, with_face_lookup
6, 24, with_face_lookup
6, 24, with_face_lookup
6, 24, with_face_lookup
6, 25, with_face_lookup
6, 25, with_face_lookup
6, 25, with_face_lookup
6, 25, with_face_lookup
6, 25, with_face_lookup
6, 25, with_face_lookup
6, 83, with_face_lookup
6, 83, with_face_lookup
6, 83, with_face_lookup
6, 83, with_face_lookup
6, 83, with_face_lookup
6, 83, with_face_lookup
6, 20, with_face_lookup
6, 20, with_face_lookup
6, 20, with_face_lookup
6, 20, with_face_lookup
6, 20, with_face_lookup
6, 20, with_face_lookup
6, 26, with_face_lookup
6, 26, with_face_lookup
6, 26, with_face_lookup
6, 26, with_face_lookup
6, 26, with_face_lookup
6, 26, with_face_lookup
7, 25, with_face_lookup
7, 25, with_face_lookup
7, 25, with_face_lookup
7, 25, with_face_lookup
7, 25, with_face_lookup
7, 25, with_face_lookup
7, 10, with_face_lookup
7, 10, with_face_lookup
7, 10, with_face_lookup
7, 10, with_face_lookup
7, 10, with_face_lookup
7, 10, with_face_lookup
7, 83, with_face_lookup
7, 83, with_face_lookup
7, 83, with_face_lookup
7, 83, with_face_lookup
7, 83, with_face_lookup
7, 83, with_face_lookup
7, 24, with_face_lookup
7, 24, with_face_lookup
7, 24, with_face_lookup
7, 24, with_face_lookup
7, 24, with_face_lookup
7, 24, with_face_lookup
7, 103, with_face_lookup
7, 103, with_face_lookup
7, 103, with_face_lookup
7, 103, with_face_lookup
7, 103, with_face_lookup
7, 103, with_face_lookup
7, 167, with_face_lookup
7, 167, with_face_lookup
7, 167, with_face_lookup
7, 167, with_face_lookup
7, 167, with_face_lookup
7, 167, with_face_lookup
7, 11, with_face_lookup
7, 11, with_face_lookup
7, 11, with_face_lookup
7, 11, with_face_lookup
7, 11, with_face_lookup
7, 11, with_face_lookup
7, 147, with_face_lookup
7, 147, with_face_lookup
7, 147, with_face_lookup
7, 147, with_face_lookup
7, 147, with_face_lookup
7, 147, with_face_lookup
7, 40, with_face_lookup
7, 40, with_face_lookup
7, 40, with_face_lookup
7, 40, with_face_lookup
7, 40, with_face_lookup
7, 40, with_face_lookup
7, 12, with_face_lookup
